,team,sketch_title,writer,link,writer_clean
1560,Pretty_Boys,Extremely True Crime @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=nm8qTS50eGA,Jared Eimicke
1561,Pretty_Boys,Fat Pants,Writer: Jared Eimicke,https://www.youtube.com/watch?v=x5QRgw0le5o,: Jared Eimicke
1562,Pretty_Boys,Feminist Enough @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=7UL2QZ7EMPU,Nicole Silverberg
1563,Pretty_Boys,Forgot my Charger @UCB Maude Night,Written by Jacob Williams,https://www.youtube.com/watch?v=RX3IYCMhcIA,Jacob Williams
1564,Pretty_Boys,Free Wings @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=PjOqSF9PwqQ,Jared Eimicke
1565,Pretty_Boys,Fridge Scene Investigation @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=BN_duKwq04A,Jared Eimicke
1566,Pretty_Boys,Fuck Yeah a Baby! @UCB Maude Night,Written by Jacob Williams,https://www.youtube.com/watch?v=thvml4j5alM,Jacob Williams
1567,Pretty_Boys,God's Nap,Writer: Jared Eimicke (pitch: Glo Tavarez),https://www.youtube.com/watch?v=To62HY52_lg,: Jared Eimicke (pitch: Glo Tavarez)
1568,Pretty_Boys,Good Weird vs. Bad Weird @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=g-ALK5x-8j8,Nicole Silverberg
1569,Pretty_Boys,Got Your Back @UCB Maude Night Best Of Show,Writer: Molly Cahen,https://www.youtube.com/watch?v=dJ7fZglHc6E,: Molly Cahen
1570,Pretty_Boys,Got Your Back @UCB Maude Night,Written by Molly Cahen,https://www.youtube.com/watch?v=jhGYkSgB8po,Molly Cahen
1571,Pretty_Boys,Gridiron Gang Pep Talk @UCB Maude Night,Written by Jacob Williams,https://www.youtube.com/watch?v=KAagbawdAsY,Jacob Williams
1572,Pretty_Boys,Hannah @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=nY8sRbC1DcE,Nicole Silverberg
1573,Pretty_Boys,His Life Was... Gatorade @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=gzEye94HTa8,Jared Eimicke
1574,Pretty_Boys,Horse Throat Slitter @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=MjxkN4GwEPM,Nicole Silverberg
1575,Pretty_Boys,HOW TO Meet People At Parties (Easy Runner Pt. 2),Written by Jared Eimicke,https://www.youtube.com/watch?v=Lfo9T0WMF5E,Jared Eimicke
1576,Pretty_Boys,HOW TO Show Your Girlfriend Compassion (Easy Runner Pt. 3),Written by Jared Eimicke,https://www.youtube.com/watch?v=nm-jeh23zqA,Jared Eimicke
1577,Pretty_Boys,HOW TO Tell Your Wife You Don't Love Her Anymore (Easy Runner Pt. 4),Written by Jared Eimicke,https://www.youtube.com/watch?v=DBxz1ZxGlsw,Jared Eimicke
1578,Pretty_Boys,"I Love Her, But...",Writer: Taryn Englehart,https://www.youtube.com/watch?v=My8AqRuYviA,: Taryn Englehart
1579,Pretty_Boys,I Promised Myself I Wouldn't Cry @UCB Maude Night,Written by Sarah Rose Siskind,https://www.youtube.com/watch?v=J79uLyrnHo4,Sarah Rose Siskind
1580,Pretty_Boys,I'm Fat @UCB Maude Night Best Of Show,Writer: Nicole Silverberg,https://www.youtube.com/watch?v=K_qR8qP1Ncc,: Nicole Silverberg
1581,Pretty_Boys,I'm Fat @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=7-CAN2Sw3NE,Nicole Silverberg
1582,Pretty_Boys,Imaginary Mom @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=QR5G2_ArJIc,Nicole Silverberg
1583,Pretty_Boys,Insult Bootcamp @UCB Maude Night,Written by Sarah Siskind,https://www.youtube.com/watch?v=eRAwG8k8x0o,Sarah Siskind
1584,Pretty_Boys,Invite Interrogation @UCB Maude Night,Written by Molly Cahen,https://www.youtube.com/watch?v=nkwUcURalQA,Molly Cahen
1585,Pretty_Boys,Jinx Court,Writer: Taryn Englehart,https://www.youtube.com/watch?v=I6q8CyA0RQ8,: Taryn Englehart
1586,Pretty_Boys,Juliard Dean Gives Way too Many Scholarships @UCB Maude Night,Written by Jacob Williams,https://www.youtube.com/watch?v=kXNSvSzQo2I,Jacob Williams
1587,Pretty_Boys,Just Here to Tan @UCB Maude Night,Written by Jacob WIlliams,https://www.youtube.com/watch?v=kTjIO7OQwlQ,Jacob WIlliams
1588,Pretty_Boys,Larry David the Cable Guy,Writer: Jared Eimicke (pitch Matt Van Orden),https://www.youtube.com/watch?v=QtX7HdvGFIc,: Jared Eimicke (pitch Matt Van Orden)
1589,Pretty_Boys,Late Secret Santa @UCB Maude Night,Written by Molly Cahen,https://www.youtube.com/watch?v=wZXerbOhyeY,Molly Cahen
1590,Pretty_Boys,LunaFemme: It's for Women! @UCB Maude Night,Written by Sarah Siskind,https://www.youtube.com/watch?v=UACIkF9wFMM,Sarah Siskind
1591,Pretty_Boys,Mafia Nick Names @UCB Maude Night,Written by Sarah Siskind,https://www.youtube.com/watch?v=JC1PMpsFRBA,Sarah Siskind
1592,Pretty_Boys,Marissa Mayer 2 @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=sfyhnsMCrjE,Jared Eimicke
1593,Pretty_Boys,Marissa Mayer @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=JCg1JIOIkV0,Jared Eimicke
1594,Pretty_Boys,Missing Puppets @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=TAE_Z0jZqsw,Jared Eimicke
1595,Pretty_Boys,No Shoes Guy,Writer: Jacob Williams,https://www.youtube.com/watch?v=q6W7YBqH7b4,: Jacob Williams
1596,Pretty_Boys,Noir Karate,Writer: Taryn Englehart (pitch Drew Freed),https://www.youtube.com/watch?v=7LKa5uqog8M,: Taryn Englehart (pitch Drew Freed)
1597,Pretty_Boys,Over the Rain-Bro @UCB Maude Night,Written by Molly Cahen,https://www.youtube.com/watch?v=9eDMSz6xcug,Molly Cahen
1598,Pretty_Boys,Participation Trophies,Writer: Molly Cahen,https://www.youtube.com/watch?v=-PKqJ-smuy0,: Molly Cahen
1599,Pretty_Boys,Promised Myself I Wouldn't Cry @UCB Maude Night Best Of Show,Writer: Sarah Siskind,https://www.youtube.com/watch?v=_M28zppx6HI,: Sarah Siskind
1600,Pretty_Boys,Real Life Trish @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=oN4Itln4Orw,Nicole Silverberg
1601,Pretty_Boys,Rear-ending Martin Shkreli @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=Y6u14650OxE,Jared Eimicke
1602,Pretty_Boys,Restaurant Cinema,Writer: Jared Eimicke,https://www.youtube.com/watch?v=i9shHcHj47A,: Jared Eimicke
1603,Pretty_Boys,Robbery Feels like a Date @UCB Maude Night,Written by Nicole Silverberg,https://www.youtube.com/watch?v=W5fPxEM4b5E,Nicole Silverberg
1604,Pretty_Boys,SexyBack Yeah Guy,Writer: Gwynna Forgham-Thrift (pitch: Matt Van Orden),https://www.youtube.com/watch?v=zLDPE1PQhSk,: Gwynna Forgham-Thrift (pitch: Matt Van Orden)
1605,Pretty_Boys,Sitting Is The New Smoking,Writer: Jacob Williams,https://www.youtube.com/watch?v=JhDDr-1qFSw,: Jacob Williams
1606,Pretty_Boys,Solamente Espanol @UCB Maude Night Best Of Show,Writer: Molly Cahen,https://www.youtube.com/watch?v=E6M1gayqkYw,: Molly Cahen
1607,Pretty_Boys,Solo Museum Tour @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=bt4mJekIIk8,Jared Eimicke
1608,Pretty_Boys,Starring New York City @UCB Maude Night,Written by Jared Eimicke,https://www.youtube.com/watch?v=ACElpeGItXY,Jared Eimicke
1609,Pretty_Boys,Sting on a Sting @UCB Maude Night,Written by Sarah Siskind,https://www.youtube.com/watch?v=QiXzdODQMEQ,Sarah Siskind
1610,Pretty_Boys,Stork Gets Fired @UCB Maude Night,Written by Jacob Williams,https://www.youtube.com/watch?v=PoUTtWPDC3o,Jacob Williams
1611,Pretty_Boys,The Bee's Knees Feed! @UCB Maude Night,Written by Sarah Siskind,https://www.youtube.com/watch?v=C0yfK4UtCa0,Sarah Siskind
1612,Pretty_Boys,The Comedy Central Roast of the All-Knowing Orb @UCB Maude Night,"Written By Molly Cahen, Jared Eimicke, Nicole Silverberg, and Jacob Williams",https://www.youtube.com/watch?v=bM_bi5LPaKA,"Molly Cahen, Jared Eimicke, Nicole Silverberg, and Jacob Williams"
1613,Pretty_Boys,"The World Is On Fire, But I'm Good",Writer: Molly Cahen,https://www.youtube.com/watch?v=yxdBZgeML5I,: Molly Cahen
1614,Pretty_Boys,They're All Dead @UCB Maude Night,Written by Sarah Siskind,https://www.youtube.com/watch?v=wpGfeO6Gegw,Sarah Siskind
1615,Pretty_Boys,This is Hell (Runner) Accent Scene,Written by Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=9Fdqh3G5Ldo,Molly Cahen and Nicole Silverberg
1616,Pretty_Boys,This is Hell (Runner) Conversations Scene,Written by Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=Mw5wErybqgA,Molly Cahen and Nicole Silverberg
1617,Pretty_Boys,This is Hell (Runner) Elevator Scene,Written by Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=4DHnDdIjsK4,Molly Cahen and Nicole Silverberg
1618,Pretty_Boys,This is Hell (Runner) Office Scene,Written by Molly Cahen and Nicole Silverberg,https://www.youtube.com/watch?v=Bj4XCAkHNyc,Molly Cahen and Nicole Silverberg
1619,Pretty_Boys,Tremblay Talent Show @UCB Maude Night,Written by Jared Eimike,https://www.youtube.com/watch?v=1hbnNnApPdc,Jared Eimike
1620,Pretty_Boys,Unfinished Buzzfeed Quiz,Writer: Taryn Englehart (pitch Joanna Hausmann),https://www.youtube.com/watch?v=EdLlsutXl1k,: Taryn Englehart (pitch Joanna Hausmann)
1621,Pretty_Boys,Virgin Sacrifice,Writer: Molly Cahen (pitch: Glo Tavarez),https://www.youtube.com/watch?v=BaoYRjzFyAg,: Molly Cahen (pitch: Glo Tavarez)
1622,Pretty_Boys,Why Do You Want To Get On The Plane So Damn Fast?,Writer: Gwynna Forgham-Thrift,https://www.youtube.com/watch?v=rX8XANk2-Rs,: Gwynna Forgham-Thrift
1623,Pretty_Boys,Write Like a Dog @UCB Maude Night,Written by Jacob Williams,https://www.youtube.com/watch?v=erM-Y-GkpDA,Jacob Williams
1624,Pretty_Boys,You Can't Win @UCB Maude Night,Written by Molly Cahen,https://www.youtube.com/watch?v=7IsoOKm1148,Molly Cahen
1625,Prom,Abramowitz,Written by Stephanie Bencin,https://www.youtube.com/watch?v=vqGQHD2WeJg,Stephanie Bencin
1626,Prom,Amber Slamber,Written by Sasheer Zamata,https://www.youtube.com/watch?v=_YZoYz-v15Y,Sasheer Zamata
1627,Prom,Amber vs. Salad,Written by Stephanie Bencin,https://www.youtube.com/watch?v=1cnGngmnhIU,Stephanie Bencin
1628,Prom,Annie,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=IKLbJyQ7tlA,Achilles Stamatelaky
1629,Prom,Apocalypse Newscast,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=DbYTIEtdfM8,Achilles Stamatelaky
1630,Prom,Australian Anti Smoking,Written by Matt Starr,https://www.youtube.com/watch?v=vtgLfXjwNxU,Matt Starr
1631,Prom,Awkward Girl,Written by Sasheer Zamata,https://www.youtube.com/watch?v=RNbIqcNxwac,Sasheer Zamata
1632,Prom,Awkward Nativity,Written by Matt Starr,https://www.youtube.com/watch?v=9vcUSrAnQvk,Matt Starr
1633,Prom,Back Ally A Capella,Written by Matt Starr,https://www.youtube.com/watch?v=fHbx0IfeUvs,Matt Starr
1634,Prom,Bad Translator,Written by Ari Scott,https://www.youtube.com/watch?v=oyTCKhB2vUY,Ari Scott
1635,Prom,Bank Loan,Written by Daniel Spenser,https://www.youtube.com/watch?v=R1NHRAi6Dn0,Daniel Spenser
1636,Prom,Belt,Written by Stephanie Bencin,https://www.youtube.com/watch?v=VSfjyub72ts,Stephanie Bencin
1637,Prom,Black History Month,Written by Ari Scott,https://www.youtube.com/watch?v=pNY_pusDmv4,Ari Scott
1638,Prom,Blanket,Written by Stephanie Bencin,https://www.youtube.com/watch?v=8F5Hdj-e9FY,Stephanie Bencin
1639,Prom,Book Club,Written by David Bernstein,https://www.youtube.com/watch?v=TB96xYCfbpo,David Bernstein
1640,Prom,Boondock Saints,Written by Stephanie Bencin/Michael Hartney,https://www.youtube.com/watch?v=c-dAx8EhHw4,Stephanie Bencin/Michael Hartney
1641,Prom,Bowl,Written by Stephanie Bencin,https://www.youtube.com/watch?v=mXsqqHy4r3E,Stephanie Bencin
1642,Prom,Butt Georgia O'Keeffe,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=EQsLneblNY0,Achilles Stamatelaky
1643,Prom,Charlie Brown,Written by Stephanie Bencin,https://www.youtube.com/watch?v=9wPesPP-eR0,Stephanie Bencin
1644,Prom,Children's Nativity Scene,Written by David Bernstein/Stephanie Bencin/Michael Hartney,https://www.youtube.com/watch?v=9kEwzV6k_wo,David Bernstein/Stephanie Bencin/Michael Hartney
1645,Prom,Chop Busters,Written by Daniel Spenser,https://www.youtube.com/watch?v=P6fLsey1Bu4,Daniel Spenser
1646,Prom,Close Enough,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=ZxAiI1MnEVI,Achilles Stamatelaky
1647,Prom,Clowns,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=LXdktYeT_4g,Achilles Stamatelaky
1648,Prom,Cool Nerd,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=zc30Ccppt4Q,Achilles Stamatelaky
1649,Prom,Curveball,No writer,https://www.youtube.com/watch?v=cZoWpO54mQc,No
1650,Prom,Dramatic Cab,Written by Daniel Spenser,https://www.youtube.com/watch?v=BUWKjbWg5mE,Daniel Spenser
1651,Prom,Duane Reade,Written by Matt Starr,https://www.youtube.com/watch?v=nUJs53ZLbSI,Matt Starr
1652,Prom,Eagles,Written by Daniel Spenser,https://www.youtube.com/watch?v=gJDSA5aF6rA,Daniel Spenser
1653,Prom,"Elton John Forgets The Words To ""Candle In The Wind""",Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=31HxjOqnNGQ,Achilles Stamatelaky
1654,Prom,"Elton John Forgets The Words To ""Don't Go Breaking My Heart""",Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=AjeTHAVQbVU,Achilles Stamatelaky
1655,Prom,Fathers Day Runner,No writer,https://www.youtube.com/watch?v=iyFkOwmOx_s,No
1656,Prom,Finicky Gangster,Written by Stephanie Bencin,https://www.youtube.com/watch?v=ONCqk86JAsA,Stephanie Bencin
1657,Prom,Folk Duo,No writer,https://www.youtube.com/watch?v=xp8T_zkIx64,No
1658,Prom,Guys Night Out,Written by Sasheer Zamata,https://www.youtube.com/watch?v=v2Wdwn05tKU,Sasheer Zamata
1659,Prom,Hacking Into The Mainframe,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=Zv7cKll1c5k,Achilles Stamatelaky
1660,Prom,He's a Great Guy,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=mhHnjitSY9I,Achilles Stamatelaky
1661,Prom,Heroes Last Words,Written by Stephanie Bencin,https://www.youtube.com/watch?v=yCttLjkhpFU,Stephanie Bencin
1662,Prom,Hot Flashes,Written by Sarah Tollemache,https://www.youtube.com/watch?v=UBDxuJuyyT0,Sarah Tollemache
1663,Prom,I Need Space,Written by Matt Starr,https://www.youtube.com/watch?v=hrLIFxLJvos,Matt Starr
1664,Prom,I'm So Mad At You,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=theGNjnensQ,Achilles Stamatelaky
1665,Prom,Kidnapper,Written by David Bernstein,https://www.youtube.com/watch?v=dslU75QcOPg,David Bernstein
1666,Prom,Kidnapping failure,No writer,https://www.youtube.com/watch?v=O3Ds22xTWZE,No
1667,Prom,King Richard,Written by David Bernstein,https://www.youtube.com/watch?v=d41Ds5suwjQ,David Bernstein
1668,Prom,Kuda's Impressions,Written by Ari Scott,https://www.youtube.com/watch?v=0gQQkXDcRl4,Ari Scott
1669,Prom,Law Firm Commercial Acting,Written by Ari Scott,https://www.youtube.com/watch?v=zW11nDPQMQc,Ari Scott
1670,Prom,Maintaining Workout,Written by Sarah Tollemache,https://www.youtube.com/watch?v=ll-PKIAnIMI,Sarah Tollemache
1671,Prom,Male Fraud,Written by Davide Bernstein,https://www.youtube.com/watch?v=XqBym_UUR_Y,Davide Bernstein
1672,Prom,Male Ghost,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=STixedtTsrg,Achilles Stamatelaky
1673,Prom,Martian Luther King,Written by Sasheer Zamata,https://www.youtube.com/watch?v=Scr6nOnu2D4,Sasheer Zamata
1674,Prom,Meant To Be,Written by Sasheer Zamata,https://www.youtube.com/watch?v=l6l_9pgzBsI,Sasheer Zamata
1675,Prom,Misteltoe,Written by Sasheer Zamata,https://www.youtube.com/watch?v=EcpBjXfPmu4,Sasheer Zamata
1676,Prom,Moneybox,Written by David Bernstein,https://www.youtube.com/watch?v=XjwsUIwX3Pc,David Bernstein
1677,Prom,Murder Mystery,Written by Stephanie Bencin,https://www.youtube.com/watch?v=PCMhqjN4B2g,Stephanie Bencin
1678,Prom,My Two Vests,Written by Daniel Spenser,https://www.youtube.com/watch?v=BzU1hO2VcO0,Daniel Spenser
1679,Prom,Neighbors and Exes,Written by Matt Starr,https://www.youtube.com/watch?v=tk8mNEspnKQ,Matt Starr
1680,Prom,Nerd Self Defense,Written by Matt Starr,https://www.youtube.com/watch?v=EzL-Am4yuvs,Matt Starr
1681,Prom,No Bad Ideas Brainstorm,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=Ap2vUZgf0fg,Achilles Stamatelaky
1682,Prom,Noir Perv,No writer,https://www.youtube.com/watch?v=igWgmCb8Wj0,No
1683,Prom,Office Clapping,Written by Matt Starr,https://www.youtube.com/watch?v=35e5zWZLg6g,Matt Starr
1684,Prom,One Direction Curse,Written by Matt Starr,https://www.youtube.com/watch?v=vG13Jt6qf-4,Matt Starr
1685,Prom,Party With Amber,Written by Stephanie Bencin,https://www.youtube.com/watch?v=ZRJh9RxBH5c,Stephanie Bencin
1686,Prom,Pause In the Conversation,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=MSjeQ6SFIsk,Achilles Stamatelaky
1687,Prom,Pepsi Challenge,Written by Sasheer Zamata,https://www.youtube.com/watch?v=ZuBf8MymLJ8,Sasheer Zamata
1688,Prom,Phantom of the Opera Fight,Written by David Bernstein,https://www.youtube.com/watch?v=DLATHOzJWgw,David Bernstein
1689,Prom,Pick Up Artists,Written by Sasheer Zamata,https://www.youtube.com/watch?v=1y-vQd6T2_c,Sasheer Zamata
1690,Prom,Prime Suspects,Written by Matt Starr,https://www.youtube.com/watch?v=Yd2vEzHS1ao,Matt Starr
1691,Prom,Prom Date,Written by David Bernstein,https://www.youtube.com/watch?v=uUnrwmZGPOA,David Bernstein
1692,Prom,R&B and Babies,Written by Meggie Spellman,https://www.youtube.com/watch?v=87tu6K9BW8s,Meggie Spellman
1693,Prom,Rapunzel,No writer,https://www.youtube.com/watch?v=dzihVmATF2Y,No
1694,Prom,Rave The Last Dance,Written by Stephanie Bencin,https://www.youtube.com/watch?v=tcKUE6Qleg0,Stephanie Bencin
1695,Prom,Real Estate Helper,Written by Matt Starr,https://www.youtube.com/watch?v=Eyrb4Ep8veo,Matt Starr
1696,Prom,Rocks Paper Scissors,Written by Matt Starr,https://www.youtube.com/watch?v=4QEaGV98hZE,Matt Starr
1697,Prom,Scrooge,Written by Daniel Spenser,https://www.youtube.com/watch?v=sPNBVMpv4Dw,Daniel Spenser
1698,Prom,Sociopath Workout,Written by Matt Starr,https://www.youtube.com/watch?v=mKeCBgQ34Kg,Matt Starr
1699,Prom,Something More Comfortable,Written by Matt Starr,https://www.youtube.com/watch?v=ZADEozXWhMM,Matt Starr
1700,Prom,Stenographer,Written by Ari Scott,https://www.youtube.com/watch?v=WuFFuDIYg9E,Ari Scott
1701,Prom,Sugar Ray,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=3YCc3YiMXfM,Achilles Stamatelaky
1702,Prom,Table For Who,Written by Sasheer Zamata,https://www.youtube.com/watch?v=IF3PYiP2ALo,Sasheer Zamata
1703,Prom,Tax Shows,Written by Stephanie Bencin,https://www.youtube.com/watch?v=f3wfO9WKvZk,Stephanie Bencin
1704,Prom,That Loving Feeling,Written by Matt Starr,https://www.youtube.com/watch?v=7nufy4hhBWE,Matt Starr
1705,Prom,The 12 Days of Christmas,Graphics by Daniel Spenser,https://www.youtube.com/watch?v=VjYOu2B3aJc,Graphics Daniel Spenser
1706,Prom,The Cleaner,Written by David Bernstein,https://www.youtube.com/watch?v=0gt6acwydqI,David Bernstein
1707,Prom,The Exam,Written by Ari Scott,https://www.youtube.com/watch?v=QMVb6hfy_ow,Ari Scott
1708,Prom,The Longest Intro,Written by Stephanie Bencin,https://www.youtube.com/watch?v=b2euEzfa6dk,Stephanie Bencin
1709,Prom,The Loud Girl,Written by Sasheer Zamata,https://www.youtube.com/watch?v=dM4RckshSAw,Sasheer Zamata
1710,Prom,The Mark,Written by Matt Starr,https://www.youtube.com/watch?v=UdxikElvexU,Matt Starr
1711,Prom,This Restaurant Is Too Fancy,Written by Matt Starr,https://www.youtube.com/watch?v=s_HKo5xesnM,Matt Starr
1712,Prom,Up My Ass,No writer,https://www.youtube.com/watch?v=KSwvK-IrpT0,No
1713,Prom,Video Will,Written by David Bernstein,https://www.youtube.com/watch?v=PbnLNlq1CGo,David Bernstein
1714,Prom,Warriors,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=mAdLP4NMZKs,Achilles Stamatelaky
1715,Prom,We Are Olympians Final,Written by Matt Starr,https://www.youtube.com/watch?v=grVOg_bXnDc,Matt Starr
1716,Prom,We Hated It,Written by Stephanie Bencin,https://www.youtube.com/watch?v=eDswaxMEyAk,Stephanie Bencin
1717,Prom,Wedding Photographer,Written by Ari Scott,https://www.youtube.com/watch?v=HOvuSRjjncc,Ari Scott
1718,Prom,When Is Good,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=qEA0QpZQXgw,Achilles Stamatelaky
1719,Prom,You Made It Weird,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=pCkuR5GJRtI,Achilles Stamatelaky
1720,Prom,Zoo Crew,Written by Achilles Stamatelaky,https://www.youtube.com/watch?v=c_fMg_n2WFc,Achilles Stamatelaky
1721,Ripley,Adulthood: The Video Game,Written by Darren Miller,https://www.youtube.com/watch?v=0UMCiG6YgFw,Darren Miller
1722,Ripley,Antiques Road Show,Written by Stephanie Bencin,https://www.youtube.com/watch?v=dxgNsWe6DgY,Stephanie Bencin
1723,Ripley,Audio Issues,Written by Sarah Burton,https://www.youtube.com/watch?v=OoiKCKDQn6E,Sarah Burton
1724,Ripley,Back to Bed,Written by Daniel Spenser,https://www.youtube.com/watch?v=Y-m80wXVUkM,Daniel Spenser
1725,Ripley,Bleeding Corn,Written by Georgie Aldaco,https://www.youtube.com/watch?v=bIIJYHiAPAo,Georgie Aldaco
1726,Ripley,Boy Crazy for Burgers,Written by Georgie Aldaco,https://www.youtube.com/watch?v=Yg-Zg8AZ6WA,Georgie Aldaco
1727,Ripley,Brassy Bride,Written by Meggie Spellman,https://www.youtube.com/watch?v=McuAVWlemSo,Meggie Spellman
1728,Ripley,Butt Leprechauns,Written by David Hill,https://www.youtube.com/watch?v=wDg0B6LwWJo,David Hill
1729,Ripley,Can't Dance Revolution,Written by Georgie Aldaco,https://www.youtube.com/watch?v=N1gQm9IHSQ0,Georgie Aldaco
1730,Ripley,Can't Die On Your Birthday,Written by Georgie Aldaco,https://www.youtube.com/watch?v=_bDAOgFJrhs,Georgie Aldaco
1731,Ripley,Car Driver & Deer,Written by Sarah Burton,https://www.youtube.com/watch?v=QrD5bGWz_eQ,Sarah Burton
1732,Ripley,Cha Cha Slide Gun Factory,Written by Darren Miller,https://www.youtube.com/watch?v=M8cy5qwE0a4,Darren Miller
1733,Ripley,Check Out Channel 4,Written by Georgie Aldaco,https://www.youtube.com/watch?v=XW3rDtRGhsQ,Georgie Aldaco
1734,Ripley,Chicken Bad Boys - Interstitial,Written by Georgie Aldaco,https://www.youtube.com/watch?v=o3_igzS_aKA,Georgie Aldaco
1735,Ripley,Chicken Bad Boys,Written by Georgie Aldaco,https://www.youtube.com/watch?v=aLkFpbbJulg,Georgie Aldaco
1736,Ripley,Clockface Girl,"Written by Alex Song, Pitch by Caroline Cotter",https://www.youtube.com/watch?v=rgTEO1ZDqhs,"Alex Song, Pitch Caroline Cotter"
1737,Ripley,Company Basketballs,Written by Marguerite Spellman,https://www.youtube.com/watch?v=F2b05n1bCLw,Marguerite Spellman
1738,Ripley,Cool Cancer Kid,Written by Alex Song,https://www.youtube.com/watch?v=UbN-W24fLTM,Alex Song
1739,Ripley,Corpse Boyfriend,Written by Sarah Burton,https://www.youtube.com/watch?v=OMpw-iYmhWA,Sarah Burton
1740,Ripley,Crimea Complicated,Written by Sarah Burton,https://www.youtube.com/watch?v=N9H0sCwhJek,Sarah Burton
1741,Ripley,Dad's Skate Video,Idea by Georgie Aldaco,https://www.youtube.com/watch?v=7Nk4CTSoMLk,Idea Georgie Aldaco
1742,Ripley,Dangerous Minds 2: The Squeakquel,Written by Sarah Burton,https://www.youtube.com/watch?v=bX5wXznHoQ4,Sarah Burton
1743,Ripley,Deathbed Request,Written by David Hill,https://www.youtube.com/watch?v=b9onFW-ZXFA,David Hill
1744,Ripley,Don't Feed The Surfers,Written by David Hill,https://www.youtube.com/watch?v=Dt2vfyVpYyo,David Hill
1745,Ripley,Driving Instructor Stalker,Written by Sarah Burton,https://www.youtube.com/watch?v=PUzudJBuII4,Sarah Burton
1746,Ripley,Drunk Friends Find A Baby,Written by Meggie Spellman,https://www.youtube.com/watch?v=-KPOs4lCnKU,Meggie Spellman
1747,Ripley,Eagles While You Wait (Runner 3),Written by Georgie Aldaco,https://www.youtube.com/watch?v=57oj3iY5F7g,Georgie Aldaco
1748,Ripley,Family Feud,Written by Stephanie Bencin,https://www.youtube.com/watch?v=gEq2aZlPjlU,Stephanie Bencin
1749,Ripley,Fatherhood Pact,Written by Alex Song,https://www.youtube.com/watch?v=uUNo1zCJKgI,Alex Song
1750,Ripley,Fleet Foxes Radio,Written by Darren Miller,https://www.youtube.com/watch?v=e1yNE_hh5AA,Darren Miller
1751,Ripley,Four Leaf Clover Tickles,Written by Meggie Spellman,https://www.youtube.com/watch?v=WZebuIgEomg,Meggie Spellman
1752,Ripley,Freshen Up,Written by Sarah Burton,https://www.youtube.com/watch?v=g281ivz4u6c,Sarah Burton
1753,Ripley,Fuck Daycare,Written by David Hill,https://www.youtube.com/watch?v=jYyWmAzNnrg,David Hill
1754,Ripley,Gluten Free Magician,Written by Alex Song,https://www.youtube.com/watch?v=koYk_65_0fQ,Alex Song
1755,Ripley,Godzilla,Written by Daniel Spenser,https://www.youtube.com/watch?v=Ir2l6WccbjI,Daniel Spenser
1756,Ripley,Google Cow,Written by Alexandra Song,https://www.youtube.com/watch?v=9hxLebzeT4M,Alexandra Song
1757,Ripley,Grizzled Sally Draper,Written by Alex Song,https://www.youtube.com/watch?v=W85j2te5EHk,Alex Song
1758,Ripley,Helicopter Traffic,Written by David Hill,https://www.youtube.com/watch?v=HvmePRWBLiM,David Hill
